geneID,Entry,geneNames,geneName
YFR030W,P39692,MET10;YFR030W,MET10
YIR017C,P40573,MET28;YIR017C,MET28
YJR010W,P08536,MET3;YJR010W;J1436,MET3
YJR137C,P47169,MET5;ECM17;YJR137C;J2126,MET5
YER091C,P05694,MET6;YER091C,MET6
YCL051W,P25579,LRE1;YCL051W;YCL51W,LRE1
YDL240W,P35688,LRG1;YDL240W,LRG1
YHR081W,P38801,LRP1;RRP47;YC1D;YHR081W,LRP1
YGL099W,P53145,LSG1;YGL099W,LSG1
YHR121W,P38828,LSM12;YHR121W,LSM12
YLR438C-A,P57743,LSM3;SMX4;USS2;YLR438C-A,LSM3
YER112W,P40070,LSM4;SDB23;USS1;YER112W,LSM4
YER146W,P40089,LSM5;YER146W,LSM5
YGR057C,P53237,LST7;YGR057C,LST7
YIR034C,P38998,LYS1;YIR034C,LYS1
YER142C,P22134,MAG1;MAG;YER142C,MAG1
YAL025C,P10962,MAK16;YAL025C,MAK16
YDR060W,Q12176,MAK21;NOC1;YDR060W;D4237;YD9609.14,MAK21
YBR142W,P38112,MAK5;YBR142W;YBR1119,MAK5
YGR288W,P53338,MAL13;MAL1R;YGR288W;G9591,MAL13
YBR299W,P38158,MAL32;MAL3S;YBR299W;YBR2117,MAL32
YIL172C,P0CW40,IMA3;YIL172C,IMA3
YGR287C,P53051,IMA1;YGR287C,IMA1
YER106W,P40065,MAM1;YER106W,MAM1
YBR185C,P38300,MBA1;YBR185C;YBR1307,MBA1
YPL060W,Q02783,MFM1;LPE10;YPL060W,MFM1
YJL046W,P47051,AIM22;YJL046W;J1171,AIM22
YDR439W,Q04087,LRS4;YDR439W;D9461.25,LRS4
YCL034W,P25369,LSB5;YCL034W;YCL186;YCL34W,LSB5
YJL100W,P42951,LSB6;YJL100W;J0834,LSB6
YBL026W,P38203,LSM2;SMX5;SNP3;YBL026W;YBL0425,LSM2
YJR022W,P47093,LSM8;YJR022W;J1464;YJR83.16,LSM8
YNL006W,P41318,LST8;YNL006W;N2005,LST8
YKL218C,P36007,SRY1;YKL218C,SRY1
YDR234W,P49367,LYS4;LYS3;YDR234W;YD8419.01;YD9934.18,LYS4
YGL154C,P50113,LYS5;YGL154C;G1867,LYS5
YJL013C,P47074,MAD3;YJL013C;J1341,MAD3
YCR019W,P23060,MAK32;YCR019W;YCR19W,MAK32
YGL130W,Q01159,CEG1;YGL130W;G2853,CEG1
YBR236C,P32783,ABD1;YBR236C;YBR1602,ABD1
YPL095C,Q02891,EEB1;YPL095C;LPG13C,EEB1
YIL150C,P32354,MCM10;DNA43;YIL150C,MCM10
YLR274W,P29496,MCM5;CDC46;YLR274W;L9328.1,MCM5
YOR228C,Q12106,MCP1;YOR228C;YOR50-18,MCP1
YML104C,Q01846,MDM1;YML104C;YM8339.15C,MDM1
YHR041C,P34162,SRB2;HRS2;MED20;YHR041C,SRB2
YKR007W,Q02205,MEH1;EGO1;GSE2;YKR007W;YK106,MEH1
YER044C-A,P29467,MEI4;YER044C-A;YER044BC,MEI4
YGR121C,P40260,MEP1;AMT1;YGR121C;G6331,MEP1
YNL142W,P41948,MEP2;AMT2;YNL142W;N1207;N1820,MEP2
YFR055W,P43623,IRC7;YFR055W,IRC7
YLR332W,P36027,MID2;KAI1;SMS1;YLR332W;L8543.19,MID2
YGL209W,P53035,MIG2;MLZ1;YGL209W,MIG2
YER028C,P39943,MIG3;YER028C,MIG3
YLL062C,Q12525,MHT1;YLL062C;L0552,MHT1
YKL195W,P36046,MIA40;TIM40;YKL195W,MIA40
YFR011C,P43594,MIC19;AIM13;MCS19;YFR011C,MIC19
YKR016W,P36112,MIC60;AIM28;FCJ1;FMP13;YKR016W,MIC60
YKL089W,P35201,MIF2;YKL089W,MIF2
YEL007W,P40002,MIT1;YEL007W,MIT1
YPR188C,Q06580,MLC2;YPR188C;P9677.10,MLC2
YGL183C,P53102,MND1;YGL183C;G1604,MND1
YGL257C,P53059,MNT2;YGL257C;NRD558,MNT2
YIL014W,P40549,MNT3;YIL014W,MNT3
YJR074W,P47123,MOG1;YJR074W;J1827,MOG1
YNL297C,P48563,MON2;YSL2;YNL297C;N0453,MON2
YGR243W,P53311,MPC3;FMP43;YGR243W;G8620,MPC3
YOL091W,Q12411,SPO21;MPC70;YOL091W,SPO21
YDL055C,P41940,PSA1;MPG1;SRB1;VIG9;YDL055C,PSA1
YMR036C,P23748,MIH1;YMR036C;YM9532.01C;YM9973.10C,MIH1
YJL066C,P40364,MPM1;YJL066C;HRE252;J1111,MPM1
YJR002W,P47083,MPP10;YJR002W;J1411;YJR83.5,MPP10
YGL178W,P39016,MPT5;HTR1;PUF5;YGL178W;BIC834,MPT5
YNL210W,P16523,MER1;YNL210W;N1330,MER1
YNL277W,P08465,MET2;YNL277W;N0615,MET2
YIL046W,P39014,MET30;YIL046W,MET30
YNL103W,P32389,MET4;YNL103W;N2177,MET4
YLR180W,P10659,SAM1;ETH10;YLR180W;L9470.9,SAM1
YLL058W,Q12198,YLL058W;L0569,YLL058W
YDR219C,Q04922,MFB1;YDR219C,MFB1
YDL200C,P26188,MGT1;YDL200C;D1204,MGT1
YPL098C,Q02889,MGR2;YPL098C,MGR2
YDR296W,Q06630,MHR1;XTC1;YDR296W,MHR1
YCL057C-A,Q96VH5,MIC10;MCS10;MIO10;MOS1;YCL057C-A,MIC10
YBR262C,P38341,MIC12;AIM5;FMP51;MCS12;YBR262C;YBR1731,MIC12
YGR235C,P50087,MIC26;MCS29;MIO27;MOS2;YGR235C;G8575,MIC26
YNL100W,P50945,MIC27;AIM37;MCS27;YNL100W;N2190,MIC27
YNL291C,P41821,MID1;YNL291C;N0530,MID1
YOL026C,Q08176,MIM1;TOM13;YOL026C,MIM1
YIR025W,P40577,MND2;YIR025W,MND2
YOR350C,P24720,MNE1;MNE;YOR350C;O6353,MNE1
YIL106W,P40484,MOB1;YIL106W,MOB1
YOR274W,P07884,MOD5;YOR274W,MOD5
YNL249C,P53583,MPA43;YNL249C;N0875,MPA43
YOR288C,Q12404,MPD1;YOR288C,MPD1
YOL088C,Q99316,MPD2;YOL088C;O0941,MPD2
YKL059C,P35728,MPE1;YKL059C;YKL316,MPE1
YDL233W,Q07684,MFG1;YDL233W,MFG1
YKL094W,P28321,YJU3;YKL094W;YKL441,YJU3
YDL160C-A,Q3E829,MHF2;YDL160C-A,MHF2
YNL085W,P40850,MKT1;YNL085W;N2302,MKT1
YMR177W,Q03218,MMT1;MFT1;YMR177W;YM8010.07,MMT1
YBL049W,P38191,MOH1;YBL049W;YBL0518,MOH1
YPL082C,P32333,MOT1;YPL082C;LPF4C,MOT1
YMR070W,P54785,MOT3;ROX7;YMR070W;YM9916.09,MOT3
YOR177C,Q08550,MPC54;YOR177C,MPC54
YJR077C,P23641,MIR1;YJR077C;J1837,MIR1
YDR033W,Q12117,MRH1;YDR033W;YD9673.03,MRH1
YPR079W,Q06815,MRL1;YPR079W,MRL1
YGL136C,P53123,MRM2;YGL136C;G2830,MRM2
YJL133W,P10566,MRS3;YJL133W;J0675,MRS3
YKL009W,P33201,MRT4;YKL009W;YKL160,MRT4
YOR066W,Q08471,MSA1;YOR066W;YOR29-17,MSA1
YOR188W,P21339,MSB1;YOR188W,MSB1
YGR014W,P32334,MSB2;YGR014W,MSB2
YOL112W,Q12317,MSB4;YOL112W;HRC492,MSB4
YNL145W,P34166,MFA2;YNL145W;N1204;N1787,MFA2
YPL187W,P01149,MF(ALPHA)1;MF-ALPHA-1;MFAL1;YPL187W,MF(ALPHA)1
YMR115W,Q04472,MGR3;FMP24;YMR115W;YM9718.14,MGR3
YGL035C,P27705,MIG1;CAT4;SSN1;YGL035C,MIG1
YHR015W,P38760,MIP6;YHR015W,MIP6
YDR031W,Q04341,MIX14;MIC14;YDR031W;YD9673.01,MIX14
YOR231W,P32490,MKK1;SSP32;YOR231W;O5095,MKK1
YPR164W,Q06211,MMS1;KIM3;RTT108;SLM6;YPR164W,MMS1
YPL224C,Q08970,MMT2;MFT2;YPL224C,MMT2
YHR204W,P38888,MNL1;HTM1;YHR204W,MNL1
YGL068W,P53163,MNP1;MRPL12;YGL068W,MNP1
YNR059W,P53745,MNT4;YNR059W;N3514,MNT4
YDR144C,P53379,MKC7;YPS2;YDR144C;YD2943.03C;YD8358.01C,MKC7
YPL140C,P32491,MKK2;SSP33;YPL140C;LPI6C,MKK2
YNL076W,P34072,MKS1;LYS80;YNL076W;N2344;N2347,MKS1
YIL051C,P40185,MMF1;IBM1;YIL051C,MMF1
YLL061W,Q12372,MMP1;YLL061W;L0555,MMP1
YBR098W,P38257,MMS4;SLX2;YBR098W;YBR0826;YBR0829;YBR100W,MMS4
YLR057W,Q12205,MNL2;YLR057W;L2153,MNL2
YGL124C,P53129,MON1;AUT12;YGL124C;G2889,MON1
YHR162W,P38857,MPC2;YHR162W,MPC2
YER003C,P29952,PMI40;YER003C,PMI40
YNR024W,P53725,MPP6;YNR024W;N3230,MPP6
YLR163C,P10507,MAS1;MIF1;YLR163C;L9632.10,MAS1
YDR374C,Q06390,PHO92;MRB1;YDR374C,PHO92
YOR201C,P25270,MRM1;PET56;YOR201C,MRM1
YBL095W,P38172,MRX3;YBL095W;YBL0835,MRX3
YLR219W,Q05812,MSC3;YLR219W,MSC3
YHR120W,P25846,MSH1;YHR120W,MSH1
YER042W,P40029,MXR1;YER042W,MXR1
YDL107W,P40990,MSS2;YDL107W;D2340,MSS2
YCR039C,P0CY08,MATALPHA2;ALPHA-2;MAT2A;MATAL2;YCR039C;YCR39C,MATALPHA2
YJL123C,P47018,MTC1;YJL123C;J0718,MTC1
YBL093C,P25046,ROX3;MED19;NUT3;SSN7;YBL093C;YBL0837,ROX3
YBR253W,P32570,SRB6;MED22;YBR253W;YBR1721,SRB6
YGL127C,P38633,SOH1;MED31;YGL127C;G2864,SOH1
YPR167C,P18408,MET16;YPR167C;P9325.8,MET16
YDR253C,Q12041,MET32;YDR253C;YD9320A.03C,MET32
YJR130C,P47164,STR2;YJR130C;J2063,STR2
YDR502C,P19358,SAM2;ETH2;YDR502C;D9719.8,SAM2
YCL044C,P25573,MGR1;YCL044C;YCL314;YCL44C,MGR1
YOL086W-A,Q3E835,MHF1;YOL086W-A,MHF1
YJL042W,P43638,MHP1;YJL042W;J1206,MHP1
YMR002W,Q03667,MIX17;MIC17;YMR002W;YM8270.04,MIX17
YNL074C,P32047,MLF3;YMK1;YNL074C;N2359,MLF3
YMR167W,P38920,MLH1;PMS2;YMR167W;YM8520.16,MLH1
YPL164C,Q12083,MLH3;YPL164C;P2550,MLH3
YLR190W,Q06324,MMR1;YLR190W,MMR1
YBR159W,P38286,IFA38;YBR159W;YBR1209,IFA38
YGL106W,P53141,MLC1;YGL106W;G3080,MLC1
YLR035C,Q07980,MLH2;YLR035C,MLH2
YKR095W,Q02455,MLP1;YKR095W;YKR415,MLP1
YIL149C,P40457,MLP2;YIL149C,MLP2
YLL006W,P41800,MMM1;YME6;YLL006W;L1357,MMM1
YLR320W,Q06164,MMS22;SLM2;YLR320W,MMS22
YGL087C,P53152,MMS2;YGL087C,MMS2
YDR245W,P50108,MNN10;BED1;YDR245W;YD8419.12,MNN10
YKL201C,P36044,MNN4;YKL201C;YKL200C,MNN4
YKL064W,P35724,MNR2;YKL064W,MNR2
YJR131W,P32906,MNS1;YJR131W;J2110,MNS1
YFL034C-B,P43563,MOB2;YFL034C-B;YFL035C;YFL035C-A,MOB2
YIR002C,P40562,MPH1;YIR002C;YIB2C,MPH1
YHR024C,P11914,MAS2;MIF2;YHR024C,MAS2
YPR112C,Q06106,MRD1;YPR112C,MRD1
YGL064C,P53166,MRH4;YGL064C,MRH4
YDL045W-A,O75012,MRP10;YDL045W-A,MRP10
YKL142W,P35719,MRP8;YKL142W;YKL3,MRP8
YIR021W,P07266,MRS1;PET157;YIR021W,MRS1
YJR003C,P47084,MRX12;YJR003C;J1415;YJR83.30,MRX12
YJL147C,P47007,MRX5;YJL147C;J0639,MRX5
YNL211C,P53869,MRX7;YNL211C;N1328,MRX7
YKR077W,P36157,MSA2;YKR077W,MSA2
YML128C,Q03104,MSC1;YML128C;YM4987.07C,MSC1
YDR205W,Q03455,MSC2;YDR205W;YD8142.02,MSC2
YFL016C,P35191,MDJ1;YFL016C,MDJ1
YPR083W,Q06820,MDM36;YPR083W,MDM36
YLR106C,Q12019,MDN1;REA1;YLR106C;L2901;L8004.13,MDN1
YGL151W,P53114,NUT1;MED5;YGL151W;G1876,NUT1
YPL169C,Q99257,MEX67;YPL169C;P2520,MEX67
YML062C,P33441,MFT1;YML062C,MFT1
YGR249W,P53050,MGA1;YGR249W,MGA1
YIR033W,P40578,MGA2;YIR033W,MGA2
YER134C,P40081,YER134C,YER134C
YOR211C,P32266,MGM1;MDM17;YOR211C;YOR50-1,MGM1
YBL107C,P38162,MIX23;MIC23;YBL107C;YBL0805,MIX23
YMR069W,Q04751,NAT4;YMR069W;YM9916.08,NAT4
YPL037C,Q02642,EGD1;YPL037C,EGD1
YHR074W,P38795,QNS1;YHR074W,QNS1
YGR031C-A,Q8TGN9,NAG1;YGR031C-A,NAG1
YLR138W,Q99271,NHA1;YLR138W;L3149;L9606.4,NHA1
YNL137C,P27929,NAM9;MNA6;YNL137C;N1211;N1840,NAM9
YKR048C,P25293,NAP1;YKR048C,NAP1
YNL240C,P23503,NAR1;YNL240C;N1114,NAR1
YDL040C,P12945,NAT1;AAA1;YDL040C;D2720,NAT1
YLR457C,P52919,NBP1;YLR457C;L9122.6,NBP1
YIL043C,P38626,CBR1;CBR;CBR5;YIL043C,CBR1
YDR373W,Q06389,FRQ1;NCS1;YDR373W;D9481.6,FRQ1
YML031W,P32500,NDC1;YML031W,NDC1
YKL067W,P36010,YNK1;NDK1;YNK;YKL067W;YKL333,YNK1
YHR023W,P08964,MYO1;YHR023W,MYO1
YAL029C,P32492,MYO4;SHE1;YAL029C;FUN22,MYO4
YMR109W,Q04439,MYO5;YMR109W;YM9718.08,MYO5
YDR493W,Q03429,MZM1;AIM8;FMP36;YDR493W,MZM1
YPR131C,Q06504,NAT3;YPR131C,NAT3
YIL144W,P40460,NDC80;HEC1;TID3;YIL144W,NDC80
YDL154W,Q12175,MSH5;YDL154W;D1542,MSH5
YIR009W,P40567,MSL1;YIR009W;YIB9W,MSL1
YDR335W,P52918,MSN5;YDR335W;D9651.5,MSN5
YMR164C,Q03825,MSS11;YMR164C;YM8520.13C,MSS11
YGL051W,P53176,MST27;DUP2;YGL051W,MST27
YCR040W,P0CY06,MATALPHA1;ALPHA-1;MAT1A;MATAL1;YCR040W;YCR40W,MATALPHA1
YLR017W,Q07938,MEU1;YLR017W;L1595,MEU1
YGL226W,P53077,MTC3;YGL226W,MTC3
YHR053C,P0CX80,CUP1-1;MTH1;YHR053C,CUP1-1
YMR097C,Q03151,MTG1;YMR097C;YM6543.04C,MTG1
YHR168W,P38860,MTG2;YHR168W,MTG2
YGR023W,P53214,MTL1;YGR023W,MTL1
YJL050W,P47047,MTR4;DOB1;YJL050W;J1158,MTR4
YMR100W,Q03162,MUB1;YMR100W;YM6543.07,MUB1
YOR298W,Q08750,MUM3;YOR298W,MUM3
YGR055W,P50276,MUP1;YGR055W,MUP1
YCL033C,P25566,MXR2;MSRB;YCL033C;YCL33C,MXR2
YEL053C,Q02197,MAK10;NAA35;YEL053C,MAK10
YGL122C,P32505,NAB2;YGL122C,NAB2
YOL116W,P22148,MSN1;FUP1;PHD2;YOL116W;HRB382,MSN1
YMR023C,P32559,MSS1;PET53;YMR023C;YM9711.13C,MSS1
YDR208W,P38994,MSS4;YDR208W;YD8142A.05,MSS4
YOR160W,Q99189,MTR10;YOR160W,MTR10
YBR057C,P38236,MUM2;YBR057C;YBR0514,MUM2
YKL129C,P36006,MYO3;YKL129C,MYO3
YPR051W,Q03503,MAK3;NAA30;YPR051W;YP9499.08,MAK3
YPL190C,P38996,NAB3;HMD1;YPL190C,NAB3
YHR193C,P38879,EGD2;YHR193C,EGD2
YDR386W,Q04149,MUS81;SLX3;YDR386W;D9509.6,MUS81
YMR004W,P40959,MVP1;YMR004W;YM8270.06,MVP1
YOL076W,Q12387,MDM20;DEC1;YOL076W,MDM20
YCR020C-A,P23059,MAK31;NAA38;YCR020C-A;YCR20C-A,MAK31
YML117W,Q03735,NAB6;YML117W;YM8339.02,NAB6
YDR252W,P40314,BTT1;YDR252W;YD9320A.02,BTT1
YFR047C,P43619,BNA6;QPT1;YFR047C,BNA6
YHR086W,Q00539,NAM8;MRE2;YHR086W,NAM8
YGR147C,P37293,NAT2;YGR147C;G6630,NAT2
YOR253W,Q08689,NAT5;YOR253W,NAT5
YPL178W,Q08920,CBC2;CBP20;MUD13;SAE1;YPL178W,CBC2
YJL071W,P40360,ARG2;YJL071W;HRB574;J1091,ARG2
YMR080C,P30771,NAM7;IFS2;MOF4;UPF1;YMR080C;YM9582.05C,NAM7
YNL132W,P53914,KRE33;NAT10;RRA1;YNL132W;N1216;N1858,KRE33
YOL070C,Q08229,NBA1;YOL070C,NBA1
YDR162C,Q12163,NBP2;YDR162C,NBP2
YPR155C,Q12374,NCA2;YPR155C,NCA2
YMR125W,P34160,STO1;CBC1;CBP80;GCR3;SUT1;YMR125W;YM8564.07;YM9553.01,STO1
YBL024W,P38205,NCL1;TRM4;YBL024W;YBL0437,NCL1
YHR042W,P16603,NCP1;CPR1;NCPR1;PRD1;YHR042W,NCP1
YML120C,P32340,NDI1;YML120C;YM7056.06C,NDI1
YHR004C,P38757,NEM1;YHR004C,NEM1
YPL226W,Q08972,NEW1;YPL226W;P1445,NEW1
YCL017C,P25374,NFS1;SPL1;YCL017C,NFS1
YMR285C,Q03264,NGL2;YMR285C;YM8021.11C,NGL2
YBR212W,P32831,NGR1;RBP1;YBR212W;YBR1459,NGR1
YGL221C,P53081,NIF3;YGL221C,NIF3
YER077C,P40050,MRX1;YER077C,MRX1
YPL168W,Q12467,MRX4;YPL168W,MRX4
YNL295W,P48564,MRX6;YNL295W;N0462,MRX6
YDR336W,Q05473,MRX8;YDR336W,MRX8
YDL027C,Q07349,MRX9;YDL027C;D2800,MRX9
YOR354C,Q08818,MSC6;YOR354C,MSC6
YNL053W,P38590,MSG5;YNL053W;N2480;YNL2480W,MSG5
YCR092C,P25336,MSH3;YCR092C;YCR1152;YCR92C,MSH3
YFL003C,P40965,MSH4;YFL003C,MSH4
YGR060W,P53045,ERG25;FET6;YGR060W,ERG25
YMR037C,P33748,MSN2;YMR037C;YM9532.02C,MSN2
YGR028W,P28737,MSP1;YTA4;YGR028W,MSP1
YGR257C,P53320,MTM1;YGR257C;G9175,MTM1
YPR118W,Q06489,MRI1;YPR118W;P9642.7,MRI1
YJR024C,P47095,MDE1;YJR024C;J1545;YJR83.18,MDE1
YAL034W-A,P39731,MTW1;DSN3;NSL2;YAL034W-A;YAL034AW,MTW1
YKL074C,P36084,MUD2;YKL074C;YKL358,MUD2
YHL036W,P38734,MUP3;YHL036W,MUP3
YNR043W,P32377,MVD1;ERG19;MPD;YNR043W;N3427,MVD1
YJL183W,P46985,MNN11;YJL183W;J0425,MNN11
YER001W,P39106,MNN1;YER001W,MNN1
YBR015C,P38069,MNN2;CRV4;LDB8;TTP1;YBR015C;YBR0220,MNN2
YJL186W,P46982,MNN5;YJL186W;J0409,MNN5
YPL050C,P39107,MNN9;YPL050C;P7102.01,MNN9
YGL080W,P53157,MPC1;FMP37;YGL080W,MPC1
YOR334W,Q01926,MRS2;YOR334W,MRS2
YKR052C,P23500,MRS4;YKR052C,MRS4
YPL041C,Q03079,MRX11;YPL041C,MRX11
YDR194C,P15424,MSS116;YDR194C;YD9346.05C,MSS116
YHR039C,P38694,MSC7;YHR039C,MSC7
YDR277C,P35198,MTH1;YDR277C;D9954.12,MTH1
YDL033C,Q12093,SLM3;MTO2;MTU1;YDL033C;D2761,SLM3
YPL070W,Q02866,MUK1;YPL070W,MUK1
YBR195C,P13712,MSI1;CAC3;YBR195C;YBR1405,MSI1
YNR049C,P53604,MSO1;YNR049C;N3457,MSO1
YKL062W,P33749,MSN4;YKL062W,MSN4
YKL098W,P34246,MTC2;YKL098W;YKL448,MTC2
YBR255W,P38335,MTC4;YBR255W;YBR1723,MTC4
YHR151C,P38849,MTC6;YHR151C,MTC6
YEL033W,P32633,MTC7;YEL033W;SYGP-ORF22,MTC7
YHR055C,P0CX81,CUP1-2;MTH1;YHR055C,CUP1-2
YKR080W,Q02046,MTD1;YKR080W;YKR400,MTD1
YPL023C,P46151,MET12;YPL023C;LPB8C,MET12
YGL125W,P53128,MET13;MET11;MRPL45;YGL125W;G2882,MET13
YGR158C,P48240,MTR3;YGR158C;G6676,MTR3
YGR206W,P42939,MVB12;YGR206W;G7740,MVB12
YDL247W,P0CD99,MPH2;YDL247W,MPH2
YJR160C,P0CE00,MPH3;YJR160C;J2400,MPH3
YDL028C,P54199,MPS1;RPK1;YDL028C;D2785,MPS1
YGL075C,P53159,MPS2;MMC1;YGL075C,MPS2
YJL019W,P47069,MPS3;NEP98;YJL019W;J1310;J1315;YJL018W,MPS3
YCL061C,P25588,MRC1;YCL061C;YCL61C/YCL60C,MRC1
YMR224C,P32829,MRE11;YMR224C;YM9959.06C,MRE11
YDL079C,P50873,MRK1;YDL079C,MRK1
YPL184C,Q08925,MRN1;PTR69;YPL184C,MRN1
YDR282C,Q05648,MRX10;YDR282C,MRX10
YPR134W,P08593,MSS18;YPR134W;P9659.8,MSS18
YLR203C,P32335,MSS51;YLR203C;L8167.17,MSS51
YAR033W,P39552,MST28;YAR033W;FUN59,MST28
YMR228W,P14908,MTF1;YMR228W;YM9959.10,MTF1
YDL044C,P10849,MTF2;NAM1;YDL044C;D2705,MTF2
YMR009W,Q03677,ADI1;YMR009W;YM8270.12,ADI1
YGL236C,P53070,MTO1;IPS1;YGL236C,MTO1
YNL063W,P53944,MTQ1;YNL063W;N2420;YNL2420W,MTQ1
YDR140W,Q03920,MTQ2;MTC6;YDR140W,MTQ2
YKL186C,P34232,MTR2;YKL186C,MTR2
YLR254C,Q06568,NDL1;YLR254C,NDL1
YMR145C,P40215,NDE1;NDH1;YMR145C;YM9375.14C,NDE1
YDL085W,Q07500,NDE2;NDH2;YDL085W,NDE2
YLR186W,Q06287,EMG1;NEP1;YLR186W;L9470.5,EMG1
YPL174C,P33420,NIP100;NIP80;YPL174C,NIP100
YNL078W,P53939,NIS1;JIP1;YNL078W;N2337,NIS1
YIL164C,P40447,NIT1;YIL164C;YI9402.10BC,NIT1
YGR010W,P53204,NMA2;YGR010W,NMA2
YGR089W,P53253,NNF2;YGR089W,NNF2
YKL171W,P36003,NNK1;YKL171W;YKL635,NNK1
YKL151C,P36059,YKL151C;YKL606,YKL151C
YGR251W,P53317,NOP19;YGR251W,NOP19
YPL043W,P37838,NOP4;NOP77;YPL043W,NOP4
YIL038C,P06102,NOT3;YIL038C,NOT3
YPR072W,Q12514,NOT5;YPR072W;YP9499.27,NOT5
YDL046W,Q12408,NPC2;YDL046W;D2699,NPC2
YNL124W,P53919,NAF1;YNL124W;N1888,NAF1
YHR199C-A,Q3E7Y6,NBL1;YHR199C-A,NBL1
YGL091C,P52920,NBP35;YGL091C,NBP35
YJL116C,P46955,NCA3;YJL116C;J0748,NCA3
YDR397C,Q92317,NCB2;YDR1;YDR397C,NCB2
YJL205C,Q02820,NCE101;NCE1;YJL205C;YJL205BC;YJL205C-A,NCE101
YOR372C,Q08887,NDD1;YOR372C,NDD1
YLR265C,Q06148,NEJ1;LIF2;YLR265C,NEJ1
YOL042W,Q08213,NGL1;YOL042W,NGL1
YPR052C,P11632,NHP6A;NHPA;YPR052C;YP9499.09C,NHP6A
YPR048W,Q12181,TAH18;YPR048W;YP9499.06,TAH18
YHR124W,P38830,NDT80;DAS1;YHR124W,NDT80
YDR383C,Q12493,NKP1;YDR383C,NKP1
YCR072C,P25382,RSA4;YCR072C;YCR72C,RSA4
YHR170W,P38861,NMD3;YHR170W,NMD3
YLR363C,Q12129,NMD4;YLR363C,NMD4
YOR206W,P39744,NOC2;YOR206W;YOX001,NOC2
YDR043C,Q03125,NRG1;MSS1;YDR043C;YD5112.01C,NRG1
YBR066C,P38082,NRG2;YBR066C;YBR0616,NRG2
YBR261C,P38340,TAE1;NTM1;YBR261C;YBR1729,TAE1
YKL068W,Q02629,NUP100;NSP100;YKL068W;YKL336,NUP100
YMR047C,Q02630,NUP116;NSP116;YMR047C;YM9532.12C,NUP116
YKL057C,P35729,NUP120;RAT2;YKL057C;YKL313;YKL314,NUP120
YML103C,P52593,NUP188;YML103C,NUP188
YER159C,P40096,BUR6;NCB1;YER159C,BUR6
YPR149W,Q12207,NCE102;NCE2;RTG2S2;YPR149W;P9659.2,NCE102
YOL104C,Q12366,NDJ1;TAM1;YOL104C,NDJ1
YKR103W,P0CE68,NFT1;YKR103W,NFT1
YKL040C,P32860,NFU1;NUB1;YKL040C;YKL253,NFU1
YDR176W,P32494,NGG1;ADA3;SWI7;YDR176W;YD9395.09,NGG1
YDL002C,Q03435,NHP10;HMO2;YDL002C;YD8119.05C,NHP10
YDL208W,P32495,NHP2;YDL208W;D1045,NHP2
YLR351C,P49954,NIT3;YLR351C;L9638.5,NIT3
YJR112W,P47149,NNF1;YJR112W;J2011,NNF1
YNL200C,P40165,YNL200C;N1370,YNL200C
YPR144C,Q06512,NOC4;UTP19;YPR144C,NOC4
YPL093W,Q02892,NOG1;YPL093W;LPG15W,NOG1
YPL146C,Q12080,NOP53;YPL146C;LPI2C;P2610,NOP53
YDL213C,Q07623,NOP6;YDL213C;D1018,NOP6
YJL010C,P47077,NOP9;YJL010C;J1357,NOP9
YKL162C,P36052,YKL162C;YKL616,YKL162C
YJL076W,P47035,NET1;CFI1;ESC5;SRM8;YJL076W;J1038,NET1
YBR089C-A,P11633,NHP6B;NHPB;YBR089C-A;YBR090BC,NHP6B
YDR456W,Q04121,NHX1;NHA2;VPL27;VPS44;YDR456W;D9461.40,NHX1
YOR056C,Q08444,NOB1;YOR056C;YOR29-07,NOB1
YGR145W,P48234,ENP2;YGR145W;G6623,ENP2
YHR072W-A,Q6Q547,NOP10;YHR072W-A,NOP10
YNL175C,P53883,NOP13;YNL175C;N1665,NOP13
YNL110C,P53927,NOP15;YNL110C;N1954,NOP15
YLR197W,Q12460,NOP56;SIK1;YLR197W;L8167.9,NOP56
YOL144W,Q08287,NOP8;YOL144W,NOP8
YEL016C,P39997,NPP2;YEL016C,NPP2
YML118W,Q03210,NGL3;YML118W;YM7056.08;YM8339.01,NGL3
YFR002W,P34077,NIC96;YFR002W,NIC96
YNL061W,P40991,NOP2;YNA1;YNL061W;N2428;YNL2428W,NOP2
YDR432W,Q01560,NPL3;MTR13;MTS1;NAB1;NOP3;YDR432W;D9461.19,NPL3
YDL165W,P06100,CDC36;DNA19;NOT2;YDL165W,CDC36
YER068W,P34909,MOT2;CCL1;NOT4;SIG1;SSF1;YER068W,MOT2
YBR170C,P33755,NPL4;HRD4;YBR170C;YBR1231,NPL4
YCR026C,P25353,NPP1;YCR026C;YCR246;YCR26C,NPP1
YNL183C,P22211,NPR1;YNL183C;N1631,NPR1
YHL023C,P38742,NPR3;RMD11;YHL023C,NPR3
YGR159C,P27476,NSR1;YGR159C;G7001,NSR1
YOL043C,Q08214,NTG2;SCR2;YOL043C,NTG2
YKR082W,P36161,NUP133;RAT3;YKR082W;YKR402,NUP133
YOR098C,P20676,NUP1;YOR098C;YOR3182C,NUP1
YGR119C,P48837,NUP57;YGR119C;G6320,NUP57
YAL051W,P39720,OAF1;YAF1;YAL051W;FUN43,OAF1
YPL211W,Q08962,NIP7;YPL211W,NIP7
YLR315W,Q06162,NKP2;YLR315W,NKP2
YNL123W,P53920,NMA111;YNM3;YNL123W;N1897,NMA111
